ARQUITETURA_ANSATZ,INPUT_EMBEDDING,DATASET,DATASET_DIVISION_INDEX,OPTIMIZER,UNSUPERVISED_METRIC,MEASURED_WIRES,MEASURE_TYPE,TRAIN_METRIC_COST,TEST_METRIC_COST,TRAIN_ACCURACY,TEST_ACCURACY,WEIGHT,BIAS,USE_BIAS,Normalized
 -0.34207121 -1.71317404]",[0.],NO,NO
J,phasex,moons_50samples_no_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0156991276107499,0.0533256732699719,0.1022900763358778,-0.0309090909090909,"[ 1.37577415  2.78230986  0.55520473 -1.93518195  1.94177916  2.38389545
 -1.7403533  -2.64931506]",[0.],NO,NO
J,phasex,moons_50samples_no_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.6474408272071968,0.5186258960885678,0.0831040176114474,0.4873417721518987,"[ 0.49155553  1.32919138 -0.85326265 -0.91128079  0.87966191  1.43940444
 -0.27804232 -1.66171127]",[0.],NO,NO
J,phasex,moons_50samples_no_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.0225566621360261,0.0547558566959769,0.2920641504216784,0.0820695807314897,"[ 1.58211924  2.57786683  0.36229767 -2.14412122  2.09221377  2.62279738
 -1.49699434 -2.86333162]",[0.],NO,NO
J,phasex,moons_50samples_low_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.5611803069491018,0.6435903810168273,0.1385729058945191,0.0877659574468085,"[ 0.44796022  1.38186151 -0.85736834 -0.97584276  0.90826318  1.40380492
 -0.32510094 -1.72645212]",[0.],NO,NO
J,phasex,moons_50samples_low_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.0223962810787456,0.0644852686296887,0.2901996118658164,0.0126582278481012,"[ 1.50436591  2.52613325  0.34431382 -2.13303093  2.15897512  2.62920148
 -1.46453532 -2.9060731 ]",[0.],NO,NO
J,phasex,moons_50samples_low_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.643757871534535,0.4989932477594357,0.1715547581257332,0.2466367713004484,"[ 0.46844454  1.32463697 -0.9246064  -0.87807732  0.85246283  1.37514784
 -0.26563137 -1.64577729]",[0.],NO,NO
J,phasex,moons_50samples_low_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.0313810296952538,0.0372447463311676,0.1715547581257332,0.2466367713004484,"[ 0.44302411  1.3298519  -0.88743507 -0.91027001  0.87648033  1.35453239
 -0.29431941 -1.62981918]",[0.],NO,NO
J,phasex,moons_50samples_low_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.5805027344371982,0.6859070905456741,0.1715547581257332,0.1570026761819803,"[ 0.44680305  1.32370222 -0.9260795  -0.92184033  0.83388727  1.29129653
 -0.31118638 -1.65690067]",[0.],NO,NO
J,phasex,moons_50samples_low_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.0200269617734357,0.0698031236354135,0.0316205533596837,0.2466367713004484,"[ 0.70952795  1.04410161 -0.61293607 -1.18283322  0.57738819  1.04530902
 -0.57780509 -1.94960622]",[0.],NO,NO
J,phasex,moons_50samples_low_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.631913367692009,0.5465935945732185,0.1715547581257332,0.1570026761819803,"[ 0.42581838  1.32156914 -0.95460414 -0.86525766  0.80494402  1.27051657
 -0.21866039 -1.65754213]",[0.],NO,NO
J,phasex,moons_50samples_low_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.0219760825476713,0.0397979645538871,0.1026014568158168,0.0072727272727272,"[ 0.8566951   2.69997189 -1.91518734  0.44197262  0.45863931  0.29701817
  1.04034599 -2.75820864]",[0.],NO,NO
J,phasex,moons_50samples_low_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.6017184910819317,0.4775281797142899,0.1715547581257332,0.3567567567567568,"[ 0.41521395  1.35058781 -0.86062052 -0.90092868  0.86053836  1.36850429
 -0.29224158 -1.63101444]",[0.],NO,NO
J,phasex,moons_50samples_low_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.021174943019805,0.0361573921595756,0.1034100360410313,0.3567567567567568,"[ 0.70514403  1.04277891 -0.58543195 -1.20352447  0.56900386  1.08137212
 -0.60187065 -1.92340125]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_low_noise,0,SPSAOptimizer(10),silhouette,1,expval,1.0205820882393448,0.9749125849497456,-0.0206207040199958,-0.0309090909090909,"[ 0.38926784  1.38866692 -0.77739561 -0.92967429  0.92630544  1.40922552
 -0.29649598 -1.64595062]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_low_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,6.060675648871826,0.9762771090001606,-0.0163718348942074,-0.0443037974683544,"[ 313.32172704  310.16443979 -312.71146525 -315.29907267  306.74377944
 -303.68084928  304.82557313  294.36289108]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_low_noise,1,SPSAOptimizer(10),silhouette,1,expval,1.007639803470361,1.0379431274722928,0.0,-0.0309090909090909,"[ 0.45555868  1.31196873 -0.86056561 -0.84288459  0.87517238  1.32661273
 -0.29459753 -1.60717724]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_low_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.5058584830737497,0.814901881729267,-0.0104144969797958,0.1432456935630099,"[ 73.54492503  74.05063556 -70.02119025  75.56668028  77.80177506
 -71.65807788 -72.60649008  76.00063889]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_low_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.9720263136353126,1.0315077702901332,0.0306122448979591,0.0081743869209809,"[ 0.44122738  1.42370905 -0.871529   -0.8418031   0.93406973  1.41021236
 -0.30422536 -1.64022047]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_low_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.2017062190645755,2.916712499600409,0.1022900763358778,0.0670897552130553,"[ 10.25013264 -31.76489007 -35.54976523 -36.67362653 -34.26617738
  44.50626477   7.20348633  41.48296562]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_low_noise,3,SPSAOptimizer(10),silhouette,1,expval,1.0222841253366082,0.9124373943258862,-0.010625,0.0072727272727272,"[ 0.36860538  1.31195952 -0.90818212 -0.917861    0.90277529  1.39543501
 -0.36042622 -1.52906044]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_low_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.8879866338799085,1.2598040744263532,0.013399986114004,-0.0443037974683544,"[-4.16372633  0.53160498  1.67471407  0.01566553 -2.10362047 -3.35602199
 -1.57163587 -3.92038908]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_low_noise,4,SPSAOptimizer(10),silhouette,1,expval,1.0217520213502056,1.028831895135827,-0.0206207040199958,-0.0471441523118767,"[ 0.37881565  1.28453884 -0.84364473 -0.96475518  0.86365116  1.36949009
 -0.36811411 -1.60910818]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_low_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,2.273690259087548,0.0848946512119717,-0.0167244968771686,0.2370572207084468,"[ 21.39328187  41.91758093 -15.41925877   9.68046569  50.89289662
  31.3932705  -24.65185082 -95.13681825]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_low_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.9948842215690598,1.002116722531489,0.0067905538545487,-0.0033455302155189,"[ 0.40220442  1.3315981  -0.89125517 -0.90214342  0.8726892   1.32000797
 -0.28996276 -1.62467442]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_low_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,1.4998332209024934,0.3181820022222912,-0.0020290656588932,0.013055985934072,"[-20.30798303 -16.02944898   9.28809027  13.83071692  -2.49404509
  17.32691249   4.52325528  -1.79938785]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_low_noise,1,SPSAOptimizer(10),silhouette,1,expval,1.0003246501398806,0.9996676339064644,-0.0014454319894036,-0.0043445937844054,"[ 0.36109444  1.28511079 -0.89318577 -0.88228854  0.81998712  1.31272496
 -0.31333149 -1.62855953]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_low_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,1.7733631027699484,0.460019773962247,-0.0014473465228401,0.0025763080824906,"[-23.39770484  25.47648907  23.13060985 -22.19873731  20.75342577
  25.52071175 -24.99141431 -20.2345364 ]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_low_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.9981507367955226,1.0011351500246646,-0.0019673200514764,-0.0033140291137457,"[ 0.35900159  1.35570698 -0.87207171 -0.86141606  0.85842168  1.36951553
 -0.30382779 -1.63724579]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_low_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,2.2374400612151906,0.9860616625530784,-0.0009657032972888,-0.001505287912477,"[-13.16058597  -2.70416231   2.66159959  -9.99772686 -13.82619648
 -10.25395667  -2.11935854   1.79637619]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_low_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.99761627443353,0.9997818164417692,-0.0006902815324495,-0.0015262508606964,"[ 0.34672813  1.39820991 -0.93423862 -0.81151688  0.85115116  1.35437106
 -0.25177022 -1.63572666]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_low_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.4409174549051312,0.2911720423466788,0.002224482892221,0.0083375158999306,"[-14.19088589   1.11278845 -17.51509249  15.74225121 -24.24291435
 -24.4825676    2.57140634 -13.25136468]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_low_noise,4,SPSAOptimizer(10),silhouette,1,expval,1.000993901973598,0.9938497364881512,-0.0019643099828629,0.0010604893163986,"[ 0.36369308  1.29388247 -0.90838571 -0.84810687  0.9177259   1.34741783
 -0.3303696  -1.6144238 ]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_low_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.758523152737169,1.686876422900485,-1.816163059216065e-05,0.001025640578388,"[ 24.24412207   1.85187954  33.19781927  -9.49360567  17.71288701
  14.27669843 -11.84055154  14.640975  ]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_no_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.9075030486724014,0.9967903696933316,0.0510204081632653,-0.0299727520435967,"[ 0.53924031  1.33589255 -0.92000871 -0.87047442  0.88165963  1.35684207
 -0.31033169 -1.60166917]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_no_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.2321689023535102,1.4496534292993355,0.0510204081632653,-0.0299727520435967,"[-65.35095271 -63.58470273  28.54440391 -49.2214442  -32.06949319
  30.44174203 -45.92657599 -50.09685304]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_no_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.9968701145629744,0.7870811441744905,-0.0201249132546842,0.1432456935630099,"[ 0.3968333   1.35138068 -0.84038732 -0.86171927  0.91858353  1.35571199
 -0.28829031 -1.58366011]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_no_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.7515245262099407,0.5343458070145126,-0.0167244968771686,0.0099728014505893,"[ 3.87386455  0.37410328 -2.84058884 -0.94098753  0.57764803  2.72751346
 -1.86039549 -9.03379498]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_no_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.9254161235090852,0.8595976204404578,0.0302083333333333,0.0696202531645569,"[ 0.45932885  1.30705846 -0.91161827 -0.87386105  0.8268306   1.35240288
 -0.31588377 -1.61215046]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_no_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.215036130290603,0.1570604859687891,0.0302083333333333,0.1432456935630099,"[  9.99397723  -0.52882133 -11.29576123   4.08844183   0.41356165
   3.90405521  -3.37353791   7.09099783]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_no_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.982202180510753,0.7980166525100011,-0.010204081632653,0.1486486486486486,"[ 0.38076609  1.36359056 -0.93726912 -0.9702755   0.89785832  1.32249856
 -0.34095689 -1.540191  ]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_no_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,4.349955777827394,5.503163260833427,-0.0135593220338983,-0.0358744394618834,"[  3.0024761   -5.77711713   4.4931521    6.35792655  -0.2672853
 -44.66520393  54.67524696 -38.18507214]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_no_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.8398310814500534,0.9627476396813394,0.1016666666666666,0.0099728014505893,"[ 0.44648984  1.45318134 -0.85877641 -0.89202767  0.82228162  1.38842624
 -0.32998537 -1.63376184]",[0.],NO,NO
J,phasex,blobs_2classes_2features_50samples_no_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.067986339652769,0.3835933787972038,0.1663194444444444,0.0653950953678474,"[-5.70622891  9.64306102 -0.27800962 -9.29286816  0.94991804 -3.53775588
  8.70793442 -8.03333454]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_no_noise,0,SPSAOptimizer(10),silhouette,1,expval,0.964727010828251,0.98378609181107,0.0075949779334962,-0.0025134787697384,"[ 0.37548136  1.30442572 -0.88698665 -0.90723292  0.87086817  1.36229268
 -0.27871083 -1.58532039]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_no_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.0725584280061911,0.3585509398203741,0.0110404632979871,0.0010360954550905,"[ 19.52746408  44.20154405 -29.2762289  -20.70263372  13.56747731
 -40.91603762  45.2254825  -60.19481581]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_no_noise,1,SPSAOptimizer(10),silhouette,1,expval,0.9805909601648374,0.9691862562855034,0.0012408540016875,0.0062218625120137,"[ 0.40516199  1.32721521 -0.88181742 -0.83700214  0.83857148  1.39197867
 -0.32311968 -1.65416158]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_no_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.1867055135734356,0.601107764427917,0.0022457376507728,-0.0025134787697384,"[-43.63428808 -59.47580526  42.28959947 -48.52382281 -14.63435392
  40.12995112  57.57486686  46.92195936]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_no_noise,2,SPSAOptimizer(10),silhouette,1,expval,0.9721231124998716,0.9787466929650982,0.0022342928933079,0.0043587443711543,"[ 0.40974703  1.32746456 -0.89247496 -0.87415688  0.79129578  1.27445945
 -0.26876443 -1.6491367 ]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_no_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,12.94950742764523,1.3189444344758965,-0.0017245922450494,-0.003191543630189,"[  9.11956142 -12.02731037  13.85274542  10.54322558 -14.40785882
  18.51516595  22.98326493  28.25980499]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_no_noise,3,SPSAOptimizer(10),silhouette,1,expval,0.9727292712505328,0.9749372106769402,0.003396682427842,0.002574568288854,"[ 0.37184722  1.31967341 -0.91468459 -0.89566476  0.88716677  1.31718371
 -0.2855941  -1.56801639]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_no_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.200850602007273,6.774422026916383,0.0034347851154805,-0.0014913131011855,"[-12.70996758  -0.10169309  -2.26240354   1.43275346  -8.18351983
   5.06616433  16.38145267   7.08575161]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_no_noise,4,SPSAOptimizer(10),silhouette,1,expval,0.9866157439397178,0.9260812665780682,-0.0014232786349224,0.0393241204945472,"[ 0.34748996  1.25627917 -0.87358224 -0.82214053  0.86766266  1.38651275
 -0.29731881 -1.61796794]",[0.],NO,NO
J,phasex,blobs_2classes_2features_500samples_no_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.4720439140557041,6.627503972548787,-0.0003043584187003,-0.0039804362083641,"[  8.58491871   5.52813045 -17.1259781   -2.13302469  -2.59671538
  -2.68285378  -7.76992779 -20.56037578]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_low_noise,0,SPSAOptimizer(10),silhouette,1,expval,1.0488339418369164,1.0645109827665258,-0.0194047653681668,-0.0169144028703229,"[ 0.38671264  1.30742721 -0.8879659  -0.86385504  1.15673909  1.3284977
 -0.28797432 -1.60219956]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_low_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,1.124957473435223,2.446565494215066,-0.0110723530525917,-0.0577367205542725,"[-4.29616014  4.57192042  1.50541958 -3.76146942  3.51029732 -1.42789021
 -3.54342675  1.27334846]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_low_noise,1,SPSAOptimizer(10),silhouette,1,expval,1.0854086701436207,1.2814649517281846,-0.0120815030573736,-0.0134490238611713,"[ 0.39147852  1.34942549 -0.88177458 -0.85546736  1.18576539  1.35500859
 -0.23753947 -1.60040908]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_low_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.8665479608850147,0.7075584331056954,-0.0025432349949135,-0.0512968299711815,"[-0.38927256  1.53083343 -1.62936353  0.69441875  0.01213211  1.04349923
 -2.30152556 -0.00808927]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_low_noise,2,SPSAOptimizer(10),silhouette,1,expval,1.0477053324162833,1.0641601313523137,-0.0107988635190375,-0.0300601202404809,"[ 0.40203552  1.30080294 -0.79612848 -0.83606615  1.09907024  1.36166658
 -0.27413015 -1.56556008]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_low_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,2.6858546727775243,2.786208662450796,-0.023999811396374,-0.0561797752808988,"[ 0.55261141  1.79099962 -1.77916752 -0.62657985  0.04843448  2.5014381
 -0.80157856 -2.67124891]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_low_noise,3,SPSAOptimizer(10),silhouette,1,expval,1.1134897608288998,1.11402637957991,0.0018823529411764,-0.0004885197850512,"[ 0.34701088  1.31380973 -0.87045503 -0.85227245  1.20157041  1.36323902
 -0.26808456 -1.56549198]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_low_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,10.0,10.0,0.0,0.0,"[ 1.85827166  0.0887097  -0.28367828  0.48727479  1.57586855  0.52498535
  0.41872207 -0.89189188]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_low_noise,4,SPSAOptimizer(10),silhouette,1,expval,1.0631748964689165,1.1337140898900493,0.021082428783955,-0.021820117083555,"[ 0.38770279  1.30020816 -0.88138974 -0.89858069  1.15098777  1.30226692
 -0.2905106  -1.5685507 ]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_low_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,1.1927971577161238,1.068111385509931,-0.0132275032522011,-0.0064065230052417,"[ 1.25675161  1.07716338 -0.01019676 -1.25938982  2.97562657  0.94152312
  0.40214595 -1.27917289]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_no_noise,0,SPSAOptimizer(10),silhouette,1,expval,1.0666871871146757,1.1035708717820962,0.011922259772945,0.0354348826507133,"[ 0.26167818  1.2174923  -0.83756257 -0.81463239  1.19765119  1.25814659
 -0.21615418 -1.54087007]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_no_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,2.6264365462904298,0.8052341039903786,-0.0205175759181478,-0.0068337129840546,"[-2.77901029  3.6912484  -4.26420386 -4.27345    -3.37167695 -1.16592544
 -4.00641666  1.76474005]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_no_noise,1,SPSAOptimizer(10),silhouette,1,expval,1.0381596621131115,1.0739112873357768,0.0178849676580801,-0.0021881838074398,"[ 0.29584078  1.29240216 -0.92962043 -0.81111811  1.10360524  1.32945431
 -0.31604747 -1.61948789]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_no_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.3469396206951363,1.5355617132669444,0.0327411557509781,-0.0392609699769053,"[ 0.17974174  0.53155525 -1.86227828 -0.65182196  0.71250085  0.82142873
  1.35370874 -1.07875161]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_no_noise,2,SPSAOptimizer(10),silhouette,1,expval,1.0919159920667303,1.1215132675558468,0.0406029266987182,-0.0356246864024084,"[ 0.36248292  1.27744849 -0.78519772 -0.87461145  1.20776396  1.28893398
 -0.21265864 -1.55314526]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_no_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.7684614515794905,5.054008009379808,-0.0040521453215087,-0.0605187319884726,"[ 0.3724187   0.10532854  0.44890511  0.23639782  0.05633    -0.21490178
 -0.50512631 -1.47026521]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_no_noise,3,SPSAOptimizer(10),silhouette,1,expval,1.1722779498580198,1.2468097219856544,0.0194421166048126,-0.0138480906420478,"[ 0.43278435  1.27502897 -0.90103652 -0.89863388  1.22807322  1.39263124
 -0.19656866 -1.56336096]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_no_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,1.258155684429603,1.4052286964433194,-0.0116871323093931,0.0063842135809634,"[ 0.76342543 -0.43777978  0.33503187 -1.03776537  0.96202387  1.01148743
 -0.45176035 -1.70364075]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_no_noise,4,SPSAOptimizer(10),silhouette,1,expval,1.0851354940460871,1.2680753011968005,0.0059541291752329,0.0030289917784508,"[ 0.40836884  1.30604766 -0.88029264 -0.79518054  1.22147797  1.28818277
 -0.24073332 -1.55665621]",[0.],NO,NO
J,phasex,blobs_3classes_2features_50samples_no_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,0.6325890436905827,1.4878269081583897,0.0088932025686458,-0.038483630097645,"[-0.16015615  1.51557068 -2.18437668  0.09682467 -0.1318887   1.59588152
  1.28403172 -0.65327843]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_low_noise,0,SPSAOptimizer(10),silhouette,1,expval,1.0235569925828958,1.038208321205886,-0.0008871472251411,-0.0006114134949591,"[ 0.39376183  1.24655119 -0.9523108  -0.7992793   1.16048294  1.33964271
 -0.32352488 -1.58563486]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_low_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,6.877817757457618,1.3194527691590032,-3.769386930780735e-05,-1.7291808783720107e-06,"[-2.96261692  5.05911356 -0.06409396 -0.4080974   0.33675911  0.73001955
  1.13572352 -1.83376638]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_low_noise,1,SPSAOptimizer(10),silhouette,1,expval,1.0166522456785454,1.0503094499961845,-0.0009485291967798,0.0003373189967664,"[ 0.40783066  1.25013496 -0.92372256 -0.80531905  1.17828286  1.38004084
 -0.30302749 -1.58813423]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_low_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,1.946860309433316,3.369161009402968,-0.0010220585660873,-0.0033961086979208,"[ -6.133873     8.65606616 -10.34692461   8.10167738  10.52552511
   8.51723608   8.7388626    5.39164329]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_low_noise,2,SPSAOptimizer(10),silhouette,1,expval,1.0260567498249915,1.0350565269505678,0.000128850399162,-0.0033576514521894,"[ 0.41920696  1.28130419 -0.90788522 -0.8238483   1.1611732   1.35667503
 -0.28826377 -1.63057544]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_low_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,4.974888489585012,0.9826760814106804,-0.0014004538060168,-0.0004713429583773,"[-1.12699101  2.26189671  1.50637743 -3.19019985 -0.90813331 -0.70850382
  1.5554381   0.47032382]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_low_noise,3,SPSAOptimizer(10),silhouette,1,expval,1.0240407123142332,1.0336826286048566,-0.0008116791915138,-0.0046932138598554,"[ 0.38333214  1.26617868 -0.91273596 -0.8059961   1.13980824  1.35745899
 -0.28561717 -1.5939477 ]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_low_noise,3,SPSAOptimizer(10),calinski harabasz,1,expval,0.9744767137778404,1.66886237203178,-0.0002233066356442,-0.004545067214157,"[-1.91519513 -3.03293116  0.48525271 -2.60634509  0.31582378  0.20130505
  2.79687066 -1.82293563]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_low_noise,4,SPSAOptimizer(10),silhouette,1,expval,1.0233491757971909,1.0179291888465187,-0.0013553842193517,-0.0028949486487432,"[ 0.43794546  1.26072979 -0.86663285 -0.85487115  1.14219128  1.37802021
 -0.28857886 -1.60952783]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_low_noise,4,SPSAOptimizer(10),calinski harabasz,1,expval,2.4326658965824004,1.0169334428367915,-0.0024576130307243,-0.0032838577432361,"[ 0.2942708   5.2655484  -2.73910346  3.62848222  2.32246093 -4.24606343
  2.79929569 -1.2510451 ]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_no_noise,0,SPSAOptimizer(10),silhouette,1,expval,1.057619140737674,1.0508787867444145,0.0003601151521426,-0.0016988245600655,"[ 0.42319166  1.28089235 -0.8921384  -0.77537931  1.20189258  1.41341852
 -0.27710341 -1.63958881]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_no_noise,0,SPSAOptimizer(10),calinski harabasz,1,expval,0.2370075878492686,1.407976125763137,0.0126561563064119,-0.000673057755802,"[-0.49927323 -3.77990948 -3.7375497   3.23617592  6.3281452  -1.55907838
 -2.72196061  1.89436738]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_no_noise,1,SPSAOptimizer(10),silhouette,1,expval,1.0510029108728232,1.0777677380704918,0.0027433682684392,-0.0006984011876904,"[ 0.45653107  1.26860332 -0.91398777 -0.8234003   1.21457176  1.32799531
 -0.28399543 -1.66071292]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_no_noise,1,SPSAOptimizer(10),calinski harabasz,1,expval,0.2588700431739043,0.4261798815324523,0.0087050254537007,0.0098095132114054,"[-16.10454054  17.66668704  -6.31036799   5.21018802  -5.45715304
 -14.94553058  -5.84618618  -8.22482223]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_no_noise,2,SPSAOptimizer(10),silhouette,1,expval,1.046032775822643,1.046951414976837,-0.0003094566585049,0.0001445099959085,"[ 0.40658621  1.2397016  -0.88804792 -0.81539904  1.2181817   1.42885155
 -0.3349536  -1.60429355]",[0.],NO,NO
J,phasex,blobs_3classes_2features_500samples_no_noise,2,SPSAOptimizer(10),calinski harabasz,1,expval,0.3546748605122755,0.5526112721833651,0.0071065035004812,0.0059471796243453,"[ 1.70442774  2.83293217 -0.07385052  0.85590716 -0.41323436  2.34850649
  0.98961294 -1.32792445]",[0.],NO,NO
