TIPO_DE_CARREGAMENTO_ENTRADA,ARQUITETURA_ANSATZ,OTIMIZADOR,BASE_DE_DADOS,SAMPLE,METRICA_NAO_SUPERVISIONADA,INDICE_DIVISAO_BASE_DE_DADOS,ACURACIA_TREINAMENTO,ACURACIA_TESTE
True,0,AdamOptimizer,circles_50samples_low_noise,12,MSE,0.7,0.5285714285714286,0.43333333333333335
True,0,AdamOptimizer,circles_50samples_low_noise,13,MSE,0.7,0.5571428571428572,0.3333333333333333
True,0,AdamOptimizer,circles_50samples_low_noise,14,MSE,0.7,0.5857142857142857,0.26666666666666666
True,0,AdamOptimizer,circles_50samples_low_noise,15,MSE,0.7,0.5,0.43333333333333335
True,0,AdamOptimizer,circles_50samples_low_noise,16,MSE,0.7,0.5285714285714286,0.4
True,0,AdamOptimizer,circles_50samples_low_noise,17,MSE,0.7,0.5285714285714286,0.43333333333333335
True,0,AdamOptimizer,circles_50samples_low_noise,18,MSE,0.7,0.5285714285714286,0.4666666666666667
True,0,AdamOptimizer,circles_50samples_low_noise,19,MSE,0.7,0.5571428571428572,0.3
True,0,AdamOptimizer,circles_50samples_low_noise,20,MSE,0.7,0.5285714285714286,0.5
True,0,AdamOptimizer,circles_50samples_low_noise,21,MSE,0.7,0.5285714285714286,0.43333333333333335
True,0,AdamOptimizer,circles_50samples_low_noise,22,MSE,0.7,0.5571428571428572,0.43333333333333335
True,0,AdamOptimizer,circles_50samples_low_noise,23,MSE,0.7,0.5571428571428572,0.43333333333333335
True,0,AdamOptimizer,circles_50samples_low_noise,24,MSE,0.7,0.5714285714285714,0.4
True,0,AdamOptimizer,circles_50samples_low_noise,25,MSE,0.7,0.5285714285714286,0.4666666666666667
True,0,AdamOptimizer,circles_50samples_low_noise,26,MSE,0.7,0.5285714285714286,0.36666666666666664
True,0,AdamOptimizer,circles_50samples_low_noise,27,MSE,0.7,0.5714285714285714,0.36666666666666664
True,0,AdamOptimizer,circles_50samples_low_noise,28,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_50samples_low_noise,29,MSE,0.7,0.5714285714285714,0.36666666666666664
True,0,AdamOptimizer,circles_50samples_no_noise,0,MSE,0.7,0.5285714285714286,0.43333333333333335
True,0,AdamOptimizer,circles_50samples_no_noise,1,MSE,0.7,0.5857142857142857,0.3
True,0,AdamOptimizer,circles_50samples_no_noise,2,MSE,0.7,0.5428571428571428,0.4
True,0,AdamOptimizer,circles_50samples_no_noise,3,MSE,0.7,0.5428571428571428,0.4
True,0,AdamOptimizer,circles_50samples_no_noise,4,MSE,0.7,0.5428571428571428,0.4
True,0,AdamOptimizer,circles_50samples_no_noise,5,MSE,0.7,0.5285714285714286,0.43333333333333335
True,0,AdamOptimizer,circles_50samples_no_noise,6,MSE,0.7,0.5571428571428572,0.36666666666666664
True,0,AdamOptimizer,circles_50samples_no_noise,7,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_50samples_no_noise,8,MSE,0.7,0.5428571428571428,0.4
True,0,AdamOptimizer,circles_50samples_no_noise,9,MSE,0.7,0.5285714285714286,0.43333333333333335
True,0,AdamOptimizer,circles_50samples_no_noise,10,MSE,0.7,0.5142857142857142,0.4666666666666667
True,0,AdamOptimizer,circles_50samples_no_noise,11,MSE,0.7,0.4714285714285714,0.5666666666666667
True,0,AdamOptimizer,circles_50samples_no_noise,12,MSE,0.7,0.5428571428571428,0.4
True,0,AdamOptimizer,circles_50samples_no_noise,13,MSE,0.7,0.5142857142857142,0.4666666666666667
True,0,AdamOptimizer,circles_50samples_no_noise,14,MSE,0.7,0.5285714285714286,0.43333333333333335
True,0,AdamOptimizer,circles_50samples_no_noise,15,MSE,0.7,0.5428571428571428,0.4
True,0,AdamOptimizer,circles_50samples_no_noise,16,MSE,0.7,0.5714285714285714,0.3333333333333333
True,0,AdamOptimizer,circles_50samples_no_noise,17,MSE,0.7,0.5142857142857142,0.4666666666666667
True,0,AdamOptimizer,circles_50samples_no_noise,18,MSE,0.7,0.5428571428571428,0.4
True,0,AdamOptimizer,circles_50samples_no_noise,19,MSE,0.7,0.5428571428571428,0.4
True,0,AdamOptimizer,circles_50samples_no_noise,20,MSE,0.7,0.5428571428571428,0.4
True,0,AdamOptimizer,circles_50samples_no_noise,21,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_50samples_no_noise,22,MSE,0.7,0.5142857142857142,0.4666666666666667
True,0,AdamOptimizer,circles_50samples_no_noise,23,MSE,0.7,0.5571428571428572,0.36666666666666664
True,0,AdamOptimizer,circles_50samples_no_noise,24,MSE,0.7,0.5142857142857142,0.4666666666666667
True,0,AdamOptimizer,circles_50samples_no_noise,25,MSE,0.7,0.5285714285714286,0.43333333333333335
True,0,AdamOptimizer,circles_50samples_no_noise,26,MSE,0.7,0.6,0.26666666666666666
True,0,AdamOptimizer,circles_50samples_no_noise,27,MSE,0.7,0.5571428571428572,0.36666666666666664
True,0,AdamOptimizer,circles_50samples_no_noise,28,MSE,0.7,0.5571428571428572,0.36666666666666664
True,0,AdamOptimizer,circles_50samples_no_noise,29,MSE,0.7,0.5428571428571428,0.4
True,0,AdamOptimizer,circles_500samples_high_noise,0,MSE,0.7,0.5142857142857142,0.45666666666666667
True,0,AdamOptimizer,circles_500samples_high_noise,1,MSE,0.7,0.5114285714285715,0.4633333333333333
True,0,AdamOptimizer,circles_500samples_high_noise,2,MSE,0.7,0.5371428571428571,0.5
True,0,AdamOptimizer,circles_500samples_high_noise,3,MSE,0.7,0.5142857142857142,0.4533333333333333
True,0,AdamOptimizer,circles_500samples_high_noise,4,MSE,0.7,0.5285714285714286,0.48
True,0,AdamOptimizer,circles_500samples_high_noise,5,MSE,0.7,0.52,0.4533333333333333
True,0,AdamOptimizer,circles_500samples_high_noise,6,MSE,0.7,0.51,0.4633333333333333
True,0,AdamOptimizer,circles_500samples_high_noise,7,MSE,0.7,0.5257142857142857,0.44
True,0,AdamOptimizer,circles_500samples_high_noise,8,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_high_noise,9,MSE,0.7,0.5171428571428571,0.46
True,0,AdamOptimizer,circles_500samples_high_noise,10,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_high_noise,11,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_high_noise,12,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_high_noise,13,MSE,0.7,0.5285714285714286,0.45
True,0,AdamOptimizer,circles_500samples_high_noise,14,MSE,0.7,0.5257142857142857,0.4866666666666667
True,0,AdamOptimizer,circles_500samples_high_noise,15,MSE,0.7,0.5,0.4666666666666667
True,0,AdamOptimizer,circles_500samples_high_noise,16,MSE,0.7,0.51,0.45
True,0,AdamOptimizer,circles_500samples_high_noise,17,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_high_noise,18,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_high_noise,19,MSE,0.7,0.5057142857142857,0.4866666666666667
True,0,AdamOptimizer,circles_500samples_high_noise,20,MSE,0.7,0.5085714285714286,0.5
True,0,AdamOptimizer,circles_500samples_high_noise,21,MSE,0.7,0.5171428571428571,0.4666666666666667
True,0,AdamOptimizer,circles_500samples_high_noise,22,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_high_noise,23,MSE,0.7,0.5257142857142857,0.46
True,0,AdamOptimizer,circles_500samples_high_noise,24,MSE,0.7,0.5171428571428571,0.4666666666666667
True,0,AdamOptimizer,circles_500samples_high_noise,25,MSE,0.7,0.5014285714285714,0.49666666666666665
True,0,AdamOptimizer,circles_500samples_high_noise,26,MSE,0.7,0.5285714285714286,0.48333333333333334
True,0,AdamOptimizer,circles_500samples_high_noise,27,MSE,0.7,0.51,0.47
True,0,AdamOptimizer,circles_500samples_high_noise,28,MSE,0.7,0.5042857142857143,0.4666666666666667
True,0,AdamOptimizer,circles_500samples_high_noise,29,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_low_noise,0,MSE,0.7,0.5128571428571429,0.4533333333333333
True,0,AdamOptimizer,circles_500samples_low_noise,1,MSE,0.7,0.52,0.46
True,0,AdamOptimizer,circles_500samples_low_noise,2,MSE,0.7,0.5242857142857142,0.4633333333333333
True,0,AdamOptimizer,circles_500samples_low_noise,3,MSE,0.7,0.5185714285714286,0.4666666666666667
True,0,AdamOptimizer,circles_500samples_low_noise,4,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_low_noise,5,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_low_noise,6,MSE,0.7,0.5142857142857142,0.49
True,0,AdamOptimizer,circles_500samples_low_noise,7,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_low_noise,8,MSE,0.7,0.5057142857142857,0.45
True,0,AdamOptimizer,circles_500samples_low_noise,9,MSE,0.7,0.5171428571428571,0.49
True,0,AdamOptimizer,circles_500samples_low_noise,10,MSE,0.7,0.5085714285714286,0.5
True,0,AdamOptimizer,circles_500samples_low_noise,11,MSE,0.7,0.5142857142857142,0.4666666666666667
True,0,AdamOptimizer,circles_500samples_low_noise,12,MSE,0.7,0.5228571428571429,0.44333333333333336
True,0,AdamOptimizer,circles_500samples_low_noise,13,MSE,0.7,0.4957142857142857,0.48
True,0,AdamOptimizer,circles_500samples_low_noise,14,MSE,0.7,0.5228571428571429,0.46
True,0,AdamOptimizer,circles_500samples_low_noise,15,MSE,0.7,0.5128571428571429,0.4766666666666667
True,0,AdamOptimizer,circles_500samples_low_noise,16,MSE,0.7,0.48857142857142855,0.49
True,0,AdamOptimizer,circles_500samples_low_noise,17,MSE,0.7,0.5042857142857143,0.49666666666666665
True,0,AdamOptimizer,circles_500samples_low_noise,18,MSE,0.7,0.5171428571428571,0.44333333333333336
True,0,AdamOptimizer,circles_500samples_low_noise,19,MSE,0.7,0.5314285714285715,0.4766666666666667
True,0,AdamOptimizer,circles_500samples_low_noise,20,MSE,0.7,0.5228571428571429,0.47333333333333333
True,0,AdamOptimizer,circles_500samples_low_noise,21,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_low_noise,22,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_low_noise,23,MSE,0.7,0.52,0.4666666666666667
True,0,AdamOptimizer,circles_500samples_low_noise,24,MSE,0.7,0.5128571428571429,0.48
True,0,AdamOptimizer,circles_500samples_low_noise,25,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_low_noise,26,MSE,0.7,0.5,0.49
True,0,AdamOptimizer,circles_500samples_low_noise,27,MSE,0.7,0.5257142857142857,0.48333333333333334
True,0,AdamOptimizer,circles_500samples_low_noise,28,MSE,0.7,0.4957142857142857,0.5233333333333333
True,0,AdamOptimizer,circles_500samples_low_noise,29,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_no_noise,0,MSE,0.7,0.5271428571428571,0.43666666666666665
True,0,AdamOptimizer,circles_500samples_no_noise,1,MSE,0.7,0.5142857142857142,0.4666666666666667
True,0,AdamOptimizer,circles_500samples_no_noise,2,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_no_noise,3,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_no_noise,4,MSE,0.7,0.5028571428571429,0.49333333333333335
True,0,AdamOptimizer,circles_500samples_no_noise,5,MSE,0.7,0.5085714285714286,0.48
True,0,AdamOptimizer,circles_500samples_no_noise,6,MSE,0.7,0.5085714285714286,0.48
True,0,AdamOptimizer,circles_500samples_no_noise,7,MSE,0.7,0.5157142857142857,0.4633333333333333
True,0,AdamOptimizer,circles_500samples_no_noise,8,MSE,0.7,0.5185714285714286,0.45666666666666667
True,0,AdamOptimizer,circles_500samples_no_noise,9,MSE,0.7,0.5242857142857142,0.44333333333333336
True,0,AdamOptimizer,circles_500samples_no_noise,10,MSE,0.7,0.5171428571428571,0.46
True,0,AdamOptimizer,circles_500samples_no_noise,11,MSE,0.7,0.5171428571428571,0.46
True,0,AdamOptimizer,circles_500samples_no_noise,12,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_no_noise,13,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_no_noise,14,MSE,0.7,0.5228571428571429,0.44666666666666666
True,0,AdamOptimizer,circles_500samples_no_noise,15,MSE,0.7,0.5242857142857142,0.44333333333333336
True,0,AdamOptimizer,circles_500samples_no_noise,16,MSE,0.7,0.5114285714285715,0.47333333333333333
True,0,AdamOptimizer,circles_500samples_no_noise,17,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_no_noise,18,MSE,0.7,0.5085714285714286,0.48
True,0,AdamOptimizer,circles_500samples_no_noise,19,MSE,0.7,0.5128571428571429,0.47
True,0,AdamOptimizer,circles_500samples_no_noise,20,MSE,0.7,0.5128571428571429,0.47
True,0,AdamOptimizer,circles_500samples_no_noise,21,MSE,0.7,0.5142857142857142,0.4666666666666667
True,0,AdamOptimizer,circles_500samples_no_noise,22,MSE,0.7,0.5114285714285715,0.47333333333333333
True,0,AdamOptimizer,circles_500samples_no_noise,23,MSE,0.7,0.5114285714285715,0.47333333333333333
True,0,AdamOptimizer,circles_500samples_no_noise,24,MSE,0.7,0.5085714285714286,0.48
True,0,AdamOptimizer,circles_500samples_no_noise,25,MSE,0.7,0.5071428571428571,0.48333333333333334
True,0,AdamOptimizer,circles_500samples_no_noise,26,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_no_noise,27,MSE,0.7,0.5228571428571429,0.44666666666666666
True,0,AdamOptimizer,circles_500samples_no_noise,28,MSE,0.7,0.5,0.5
True,0,AdamOptimizer,circles_500samples_no_noise,29,MSE,0.7,0.5171428571428571,0.46
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,0,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,1,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,2,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,3,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,4,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,5,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,6,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,7,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,8,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,9,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,10,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,11,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,12,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,13,MSE,0.7,0.7,0.8
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,14,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,15,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,16,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,17,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,18,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,19,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,20,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,21,MSE,0.7,0.5714285714285714,0.6
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,22,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,23,MSE,0.7,0.5857142857142857,0.6
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,24,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,25,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,26,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,27,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,28,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_high_noise,29,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,0,MSE,0.7,0.7571428571428571,0.7666666666666667
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,1,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,2,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,3,MSE,0.7,0.7857142857142857,0.8666666666666667
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,4,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,5,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,6,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,7,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,8,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,9,MSE,0.7,0.7,0.6
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,10,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,11,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,12,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,13,MSE,0.7,0.8285714285714286,0.7333333333333333
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,14,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,15,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,16,MSE,0.7,0.8285714285714286,0.8
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,17,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,18,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,19,MSE,0.7,0.6285714285714286,0.5666666666666667
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,20,MSE,0.7,0.8285714285714286,0.8666666666666667
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,21,MSE,0.7,0.7714285714285715,0.7
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,22,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,23,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,24,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,25,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,26,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,27,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,28,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_low_noise,29,MSE,0.7,0.6285714285714286,0.5666666666666667
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,0,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,1,MSE,0.7,0.8857142857142857,0.8333333333333334
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,2,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,3,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,4,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,5,MSE,0.7,0.9571428571428572,0.9333333333333333
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,6,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,7,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,8,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,9,MSE,0.7,0.8285714285714286,0.8
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,10,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,11,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,12,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,13,MSE,0.7,0.8,0.6666666666666666
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,14,MSE,0.7,0.8714285714285714,0.8666666666666667
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,15,MSE,0.7,0.7571428571428571,0.6666666666666666
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,16,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,17,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,18,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,19,MSE,0.7,0.6142857142857143,0.5666666666666667
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,20,MSE,0.7,0.7714285714285715,0.6
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,21,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,22,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,23,MSE,0.7,0.8571428571428571,0.9
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,24,MSE,0.7,0.7714285714285715,0.6333333333333333
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,25,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,26,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,27,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,28,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_50samples_no_noise,29,MSE,0.7,0.8,0.8333333333333334
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,0,MSE,0.7,0.6128571428571429,0.65
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,1,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,2,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,3,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,4,MSE,0.7,0.6028571428571429,0.5966666666666667
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,5,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,6,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,7,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,8,MSE,0.7,0.6185714285714285,0.6566666666666666
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,9,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,10,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,11,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,12,MSE,0.7,0.5,0.5
True,1,AdamOptimizer,blobs_2classes_2features_500samples_high_noise,13,MSE,0.7,0.6128571428571429,0.6133333333333333
